time,price,raise_count,fall_count,ratio,amplitude,position,rsi
2026-04-30 14:04:28,0.0,18,72,0.25,1.295,none,
2026-04-30 14:04:30,25829.89,18,72,0.25,1.295,none,53.17
2026-04-30 14:04:32,25831.37,18,72,0.25,1.295,none,54.39
2026-04-30 14:04:36,25829.75,18,72,0.25,1.295,none,55.13
2026-04-30 14:04:40,25828.02,18,72,0.25,1.295,none,54.32
2026-04-30 14:04:42,25828.5,18,72,0.25,1.295,none,53.48
2026-04-30 14:04:46,25825.12,18,72,0.25,1.295,none,53.71
2026-04-30 14:04:48,25825.47,18,72,0.25,1.295,none,52.13
2026-04-30 14:04:52,25824.18,18,72,0.25,1.295,none,52.48
2026-04-30 14:04:56,25824.49,18,72,0.25,1.295,none,51.71
2026-04-30 14:04:58,25826.03,18,72,0.25,1.295,none,52.2
2026-04-30 14:05:00,25823.95,18,72,0.25,1.295,none,52.55
2026-04-30 14:05:04,25824.95,18,72,0.25,1.295,none,50.78
2026-04-30 14:05:06,25825.22,18,72,0.25,1.295,none,52.02
2026-04-30 14:05:10,25825.63,18,72,0.25,1.295,none,52.15
2026-04-30 14:05:14,25820.33,18,72,0.25,1.295,none,52.35
2026-04-30 14:05:16,25819.64,18,72,0.25,1.295,none,49.86
2026-04-30 14:05:18,25817.55,18,72,0.25,1.295,none,49.55
2026-04-30 14:05:22,25810.89,18,72,0.25,1.295,none,48.65
2026-04-30 14:05:26,25811.7,18,72,0.25,1.295,none,45.96
2026-04-30 14:05:28,25813.4,18,72,0.25,1.295,none,46.28
2026-04-30 14:05:32,25813.41,18,72,0.25,1.295,none,46.94
2026-04-30 14:05:34,25815.14,18,72,0.25,1.295,none,46.94
2026-04-30 14:05:38,25816.16,18,72,0.25,1.295,none,47.64
2026-04-30 14:05:40,25815.44,18,72,0.25,1.295,none,48.06
2026-04-30 14:06:08,0.0,17,73,0.233,1.295,none,
2026-04-30 14:06:10,25825.42,17,73,0.233,1.295,none,51.02
2026-04-30 14:06:14,25826.46,17,73,0.233,1.295,none,51.28
2026-04-30 14:06:16,25827.88,17,73,0.233,1.295,none,52.67
2026-04-30 14:06:20,25825.93,17,73,0.233,1.295,none,53.28
2026-04-30 14:06:22,25827.03,17,73,0.233,1.295,none,52.44
2026-04-30 14:06:26,25826.27,17,73,0.233,1.295,none,52.92
2026-04-30 14:06:28,25831.17,17,73,0.233,1.295,none,52.59
2026-04-30 14:06:32,25832.03,17,73,0.233,1.295,none,54.64
2026-04-30 14:06:36,25830.16,17,73,0.233,1.295,none,54.98
2026-04-30 14:06:38,25830.26,17,73,0.233,1.295,none,54.23
2026-04-30 14:06:42,25835.08,17,73,0.233,1.295,none,54.27
2026-04-30 14:06:44,25833.85,17,73,0.233,1.295,none,56.15
2026-04-30 14:06:48,25833.57,17,73,0.233,1.295,none,55.69
2026-04-30 14:06:50,25833.63,17,73,0.233,1.295,none,55.58
2026-04-30 14:06:54,25832.6,17,73,0.233,1.295,none,55.6
2026-04-30 14:06:56,25830.53,17,73,0.233,1.295,none,55.2
2026-04-30 14:07:00,25832.09,17,73,0.233,1.295,none,54.38
2026-04-30 14:07:02,25830.86,17,73,0.233,1.295,none,55.05
2026-04-30 14:07:22,0.0,17,73,0.233,1.295,none,
2026-04-30 14:07:24,25830.26,17,73,0.233,1.295,none,55.02
2026-04-30 14:07:28,25831.62,17,73,0.233,1.295,none,54.63
2026-04-30 14:07:32,25831.36,17,73,0.233,1.295,none,54.85
2026-04-30 14:07:34,25831.76,17,73,0.233,1.295,none,54.89
2026-04-30 14:07:38,25834.39,17,73,0.233,1.295,none,54.91
2026-04-30 14:07:40,25834.13,17,73,0.233,1.295,none,56.0
2026-04-30 14:07:42,25835.16,17,73,0.233,1.295,none,55.89
2026-04-30 14:07:46,25833.43,17,73,0.233,1.295,none,56.31
2026-04-30 14:07:48,25836.78,17,73,0.233,1.295,none,55.61
2026-04-30 14:07:52,25834.52,17,73,0.233,1.295,none,56.95
2026-04-30 14:07:56,25833.88,17,73,0.233,1.295,none,56.05
2026-04-30 14:08:20,25829.2,17,73,0.233,1.295,none,
2026-04-30 14:08:24,25831.47,17,73,0.233,1.295,none,53.63
2026-04-30 14:08:28,25831.23,17,73,0.233,1.295,none,54.64
2026-04-30 14:08:30,25830.34,17,73,0.233,1.295,none,54.53
2026-04-30 14:08:34,25829.89,17,73,0.233,1.295,none,54.14
2026-04-30 14:08:36,25830.66,17,73,0.233,1.295,none,53.94
2026-04-30 14:08:38,25829.69,17,73,0.233,1.295,none,54.28
2026-04-30 14:08:42,25826.43,17,73,0.233,1.295,none,53.85
2026-04-30 14:08:44,25829.38,17,73,0.233,1.295,none,52.28
2026-04-30 14:08:48,25829.29,17,73,0.233,1.295,none,53.71
2026-04-30 14:08:52,25829.05,17,73,0.233,1.295,none,53.67
2026-04-30 14:08:54,25832.8,17,73,0.233,1.295,none,53.56
2026-04-30 14:08:58,25835.06,17,73,0.233,1.295,none,55.76
2026-04-30 14:09:00,25835.93,17,73,0.233,1.295,none,56.15
2026-04-30 14:09:04,25834.45,17,73,0.233,1.295,none,57.16
2026-04-30 14:09:06,25832.12,17,73,0.233,1.295,none,55.81
2026-04-30 14:09:10,25831.11,17,73,0.233,1.295,none,54.55
2026-04-30 14:09:12,25830.06,17,73,0.233,1.295,none,54.02
2026-04-30 14:09:16,25829.61,17,73,0.233,1.295,none,53.48
2026-04-30 14:09:18,25831.46,17,73,0.233,1.295,none,53.25
2026-04-30 14:09:22,25833.28,17,73,0.233,1.295,none,54.2
2026-04-30 14:09:26,25831.16,17,73,0.233,1.295,none,55.17
2026-04-30 14:09:28,25831.48,17,73,0.233,1.295,none,54.04
2026-04-30 14:09:32,25834.5,17,73,0.233,1.295,none,54.21
2026-04-30 14:09:34,25833.17,17,73,0.233,1.295,none,55.84
2026-04-30 14:09:38,25826.91,17,73,0.233,1.295,none,55.11
2026-04-30 14:09:40,25827.99,17,73,0.233,1.295,none,51.92
2026-04-30 14:09:44,25828.92,16,73,0.219,1.295,none,53.37
2026-04-30 14:09:46,25829.27,16,73,0.219,1.295,none,52.9
2026-04-30 14:09:50,25829.28,16,73,0.219,1.295,none,52.9
2026-04-30 14:09:52,25830.46,16,73,0.219,1.295,none,53.08
2026-04-30 14:09:56,25830.55,16,73,0.219,1.295,none,53.67
2026-04-30 14:09:58,25828.72,16,73,0.219,1.295,none,53.73
2026-04-30 14:10:02,25829.86,16,73,0.219,1.295,none,52.75
2026-04-30 14:10:06,25825.79,16,73,0.219,1.295,none,53.36
2026-04-30 14:10:08,25828.48,16,73,0.219,1.295,none,51.23
2026-04-30 14:10:12,25826.9,16,73,0.219,1.295,none,52.62
2026-04-30 14:10:14,25824.26,16,72,0.222,1.295,none,51.79
2026-04-30 14:10:18,25825.19,16,72,0.222,1.295,none,50.47
2026-04-30 14:10:20,25822.68,16,72,0.222,1.295,none,50.93
2026-04-30 14:10:24,25818.07,16,72,0.222,1.295,none,49.71
2026-04-30 14:10:26,25817.05,16,72,0.222,1.295,none,47.62
2026-04-30 14:10:30,25817.37,16,72,0.222,1.295,none,47.18
2026-04-30 14:10:34,25813.33,16,72,0.222,1.295,none,47.32
2026-04-30 14:10:36,25815.34,16,72,0.222,1.295,none,46.67
2026-04-30 14:10:38,25818.26,16,72,0.222,1.295,none,46.46
2026-04-30 14:10:42,25817.2,16,72,0.222,1.295,none,47.63
2026-04-30 14:10:44,25808.64,16,74,0.216,1.295,none,47.25
2026-04-30 14:10:48,25807.96,16,74,0.216,1.295,none,43.85
2026-04-30 14:10:52,25810.68,16,74,0.216,1.295,none,43.6
2026-04-30 14:10:54,25810.41,16,74,0.216,1.295,none,44.61
2026-04-30 14:10:58,25808.51,16,74,0.216,1.295,none,44.51
2026-04-30 14:11:00,25809.3,16,74,0.216,1.295,none,43.8
2026-04-30 14:11:02,25809.3,16,74,0.216,1.295,none,44.2
2026-04-30 14:11:06,25808.51,16,74,0.216,1.295,none,44.2
2026-04-30 14:11:08,25811.5,16,74,0.216,1.295,none,43.8
2026-04-30 14:11:12,25809.49,16,74,0.216,1.295,none,45.28
2026-04-30 14:11:16,25809.78,16,74,0.216,1.295,none,44.29
2026-04-30 14:11:18,25809.5,16,74,0.216,1.295,none,44.44
2026-04-30 14:11:22,25808.78,16,74,0.216,1.295,none,44.3
2026-04-30 14:11:24,25809.97,16,74,0.216,1.295,none,43.94
2026-04-30 14:11:28,25810.14,16,74,0.216,1.295,none,43.49
2026-04-30 14:11:30,25806.16,16,74,0.216,1.295,none,44.62
2026-04-30 14:11:34,25806.78,16,74,0.216,1.295,none,45.08
2026-04-30 14:11:36,25806.87,16,74,0.216,1.295,none,43.13
2026-04-30 14:11:40,25807.96,16,74,0.216,1.295,none,43.16
2026-04-30 14:11:44,25804.33,16,74,0.216,1.295,none,43.58
2026-04-30 14:11:46,25805.82,16,74,0.216,1.295,none,42.21
2026-04-30 14:11:48,25805.63,16,74,0.216,1.295,none,42.76
2026-04-30 14:11:52,25806.26,16,74,0.216,1.295,none,42.69
2026-04-30 14:11:56,25802.42,16,74,0.216,1.295,none,42.93
2026-04-30 14:11:58,25805.08,16,74,0.216,1.295,none,41.52
2026-04-30 14:12:02,25804.81,16,74,0.216,1.295,none,42.48
2026-04-30 14:12:04,25804.46,16,74,0.216,1.295,none,42.38
2026-04-30 14:12:08,25806.57,16,74,0.216,1.295,none,42.24
2026-04-30 14:12:10,25807.3,16,74,0.216,1.295,none,43.28
2026-04-30 14:12:14,25806.2,16,74,0.216,1.295,none,43.67
2026-04-30 14:12:16,25806.23,16,74,0.216,1.295,none,43.09
2026-04-30 14:12:20,25806.52,16,74,0.216,1.295,none,43.26
2026-04-30 14:12:22,25805.04,16,74,0.216,1.295,none,43.26
2026-04-30 14:12:26,25805.33,16,74,0.216,1.295,none,42.54
2026-04-30 14:12:30,25803.75,16,74,0.216,1.295,none,42.62
2026-04-30 14:12:32,25804.84,16,74,0.216,1.295,none,41.96
2026-04-30 14:12:34,25807.28,16,74,0.216,1.295,none,42.39
2026-04-30 14:12:38,25807.97,16,74,0.216,1.295,none,43.66
2026-04-30 14:12:42,25807.03,16,74,0.216,1.295,none,44.01
2026-04-30 14:12:44,25808.29,16,74,0.216,1.295,none,43.53
2026-04-30 14:12:46,25810.6,16,74,0.216,1.295,none,44.18
2026-04-30 14:12:50,25809.82,16,74,0.216,1.295,none,45.33
2026-04-30 14:12:54,25810.86,16,74,0.216,1.295,none,44.95
2026-04-30 14:12:56,25809.93,16,74,0.216,1.295,none,45.46
2026-04-30 14:13:02,25805.23,16,74,0.216,1.295,none,45.0
2026-04-30 14:13:04,25804.5,16,74,0.216,1.295,none,43.03
2026-04-30 14:13:06,25805.78,16,74,0.216,1.295,none,42.74
2026-04-30 14:13:10,25808.22,16,74,0.216,1.295,none,43.25
2026-04-30 14:13:14,25801.96,16,74,0.216,1.295,none,44.27
2026-04-30 14:13:16,25801.81,16,74,0.216,1.295,none,41.76
2026-04-30 14:13:20,25801.16,16,74,0.216,1.295,none,41.71
2026-04-30 14:13:22,25801.18,16,74,0.216,1.295,none,41.46
2026-04-30 14:13:26,25799.85,16,74,0.216,1.295,none,41.47
2026-04-30 14:13:28,25801.08,16,74,0.216,1.295,none,40.98
2026-04-30 14:13:32,25802.24,16,74,0.216,1.295,none,41.48
2026-04-30 14:13:34,25801.67,16,74,0.216,1.295,none,41.87
2026-04-30 14:13:38,25799.76,16,74,0.216,1.295,none,41.65
2026-04-30 14:13:42,25801.39,16,74,0.216,1.295,none,40.95
2026-04-30 14:13:44,25800.89,16,74,0.216,1.295,none,41.55
2026-04-30 14:13:48,25803.76,16,74,0.216,1.295,none,41.36
2026-04-30 14:13:50,25804.54,16,74,0.216,1.295,none,42.45
2026-04-30 14:13:54,25806.1,16,74,0.216,1.295,none,42.76
2026-04-30 14:13:56,25805.81,16,74,0.216,1.295,none,43.38
2026-04-30 14:14:00,25806.23,16,74,0.216,1.295,none,43.27
2026-04-30 14:14:02,25806.13,16,74,0.216,1.295,none,43.41
2026-04-30 14:14:06,25806.79,16,74,0.216,1.295,none,43.37
2026-04-30 14:14:08,25804.61,16,74,0.216,1.295,none,43.66
2026-04-30 14:14:12,25803.9,16,74,0.216,1.295,none,42.54
2026-04-30 14:14:14,25804.49,16,74,0.216,1.295,none,42.41
2026-04-30 14:14:18,25807.19,16,74,0.216,1.295,none,42.66
2026-04-30 14:14:20,25807.89,16,74,0.216,1.295,none,43.87
2026-04-30 14:14:24,25810.42,16,74,0.216,1.295,none,44.26
2026-04-30 14:14:26,25808.84,16,74,0.216,1.295,none,45.65
2026-04-30 14:14:30,25807.85,16,74,0.216,1.295,none,44.79
2026-04-30 14:14:34,25807.46,16,74,0.216,1.295,none,44.24
2026-04-30 14:14:36,25806.45,16,74,0.216,1.295,none,44.02
2026-04-30 14:14:40,25807.88,16,74,0.216,1.295,none,43.51
2026-04-30 14:14:42,25803.18,16,74,0.216,1.295,none,44.26
2026-04-30 14:14:46,25804.95,16,74,0.216,1.295,none,42.11
2026-04-30 14:14:48,25806.08,16,74,0.216,1.295,none,42.86
2026-04-30 14:14:52,25806.53,16,74,0.216,1.295,none,43.58
2026-04-30 14:14:54,25805.0,16,74,0.216,1.295,none,43.54
2026-04-30 14:14:58,25805.04,16,74,0.216,1.295,none,43.96
2026-04-30 14:15:00,25802.86,16,74,0.216,1.295,none,42.89
2026-04-30 14:15:04,25802.88,16,74,0.216,1.295,none,42.79
2026-04-30 14:15:06,25802.25,16,74,0.216,1.295,none,41.92
2026-04-30 14:15:10,25803.12,16,74,0.216,1.295,none,41.64
2026-04-30 14:15:12,25797.09,16,74,0.216,1.295,none,42.03
2026-04-30 14:15:16,25797.55,16,74,0.216,1.295,none,39.51
2026-04-30 14:15:20,25800.2,16,74,0.216,1.295,none,39.7
2026-04-30 14:15:22,25799.69,16,74,0.216,1.295,none,40.77
2026-04-30 14:15:26,25797.1,16,74,0.216,1.295,none,40.56
2026-04-30 14:15:28,25800.51,16,74,0.216,1.295,none,39.52
2026-04-30 14:15:30,25800.26,16,74,0.216,1.295,none,40.9
2026-04-30 14:15:34,25802.43,16,74,0.216,1.295,none,40.8
2026-04-30 14:15:38,25801.83,16,74,0.216,1.295,none,41.72
2026-04-30 14:15:40,25802.26,16,74,0.216,1.295,none,41.46
2026-04-30 14:15:44,25803.12,16,74,0.216,1.295,none,41.65
2026-04-30 14:15:46,25803.14,16,74,0.216,1.295,none,42.03
2026-04-30 14:15:50,25802.92,16,74,0.216,1.295,none,42.03
2026-04-30 14:15:52,25800.95,16,74,0.216,1.295,none,41.94
2026-04-30 14:15:56,25803.0,16,74,0.216,1.295,none,41.64
2026-04-30 14:15:58,25802.8,16,74,0.216,1.295,none,41.97
2026-04-30 14:16:02,25803.45,16,74,0.216,1.295,none,41.44
2026-04-30 14:16:04,25804.55,16,74,0.216,1.295,none,42.51
2026-04-30 14:16:08,25807.34,16,74,0.216,1.295,none,43.39
2026-04-30 14:16:12,25811.4,16,74,0.216,1.295,none,44.87
2026-04-30 14:16:14,25808.94,16,74,0.216,1.295,none,47.13
2026-04-30 14:16:16,25802.91,16,74,0.216,1.295,none,45.79
2026-04-30 14:16:20,25805.17,16,74,0.216,1.295,none,42.17
2026-04-30 14:16:24,25807.75,16,74,0.216,1.295,none,43.58
2026-04-30 14:16:26,25808.08,16,74,0.216,1.295,none,45.11
2026-04-30 14:16:30,25808.86,16,74,0.216,1.295,none,45.3
2026-04-30 14:16:32,25803.44,16,74,0.216,1.295,none,45.74
2026-04-30 14:16:34,25803.88,16,74,0.216,1.295,none,42.51
2026-04-30 14:16:38,25801.56,16,74,0.216,1.295,none,42.78
2026-04-30 14:16:42,25802.73,16,74,0.216,1.295,none,41.34
2026-04-30 14:16:44,25802.65,16,74,0.216,1.295,none,42.06
2026-04-30 14:16:48,25805.2,16,74,0.216,1.295,none,42.0
2026-04-30 14:16:50,25806.16,16,74,0.216,1.295,none,43.6
2026-04-30 14:16:54,25805.78,16,74,0.216,1.295,none,44.41
2026-04-30 14:16:56,25809.01,16,74,0.216,1.295,none,43.95
2026-04-30 14:17:00,25807.79,16,74,0.216,1.295,none,44.93
2026-04-30 14:17:04,25807.62,16,74,0.216,1.295,none,45.21
2026-04-30 14:17:06,25801.15,16,74,0.216,1.295,none,45.12
2026-04-30 14:17:08,25797.64,16,74,0.216,1.295,none,42.13
2026-04-30 14:17:12,25798.2,16,74,0.216,1.295,none,40.67
2026-04-30 14:17:14,25797.84,16,74,0.216,1.295,none,40.89
2026-04-30 14:17:18,25800.63,16,74,0.216,1.295,none,40.75
2026-04-30 14:17:20,25799.69,16,74,0.216,1.295,none,41.91
2026-04-30 14:17:24,25801.28,16,74,0.216,1.295,none,41.51
2026-04-30 14:17:28,25799.09,16,74,0.216,1.295,none,42.19
2026-04-30 14:17:30,25800.26,16,74,0.216,1.295,none,41.26
2026-04-30 14:17:34,25799.3,16,74,0.216,1.295,none,41.75
2026-04-30 14:17:36,25801.44,16,74,0.216,1.295,none,41.35
2026-04-30 14:17:38,25801.08,16,74,0.216,1.295,none,42.26
2026-04-30 14:17:42,25799.57,16,74,0.216,1.295,none,42.1
2026-04-30 14:17:46,25800.52,16,74,0.216,1.295,none,41.46
2026-04-30 14:17:48,25798.71,16,74,0.216,1.295,none,41.86
2026-04-30 14:17:52,25798.9,16,74,0.216,1.295,none,41.1
2026-04-30 14:17:54,25803.0,16,74,0.216,1.295,none,41.18
2026-04-30 14:17:58,25805.03,16,74,0.216,1.295,none,41.26
2026-04-30 14:18:00,25803.0,16,74,0.216,1.295,none,43.88
2026-04-30 14:18:04,25793.78,16,74,0.216,1.295,none,43.55
2026-04-30 14:18:06,25793.72,16,74,0.216,1.295,none,38.85
2026-04-30 14:18:10,25792.38,16,74,0.216,1.295,none,38.83
2026-04-30 14:18:12,25789.75,16,74,0.216,1.295,none,38.3
2026-04-30 14:18:16,25787.88,15,74,0.203,1.295,none,37.32
2026-04-30 14:18:18,25785.91,15,74,0.203,1.295,none,36.65
2026-04-30 14:18:22,25785.74,15,74,0.203,1.295,none,35.97
2026-04-30 14:18:26,25785.54,15,74,0.203,1.295,none,35.91
2026-04-30 14:18:28,25784.46,15,74,0.203,1.295,none,35.84
2026-04-30 14:18:30,25788.15,15,74,0.203,1.295,none,35.48
2026-04-30 14:18:34,25787.5,15,74,0.203,1.295,none,36.74
2026-04-30 14:18:36,25786.72,15,74,0.203,1.295,none,36.51
2026-04-30 14:18:40,25787.92,15,74,0.203,1.295,none,36.24
2026-04-30 14:18:44,25788.78,15,74,0.203,1.295,none,36.66
2026-04-30 14:18:46,25787.07,16,74,0.216,1.295,none,36.97
2026-04-30 14:18:50,25791.0,16,74,0.216,1.295,none,36.36
2026-04-30 14:18:52,25789.27,16,74,0.216,1.295,none,37.78
2026-04-30 14:18:56,25789.04,16,74,0.216,1.295,none,37.14
2026-04-30 14:18:58,25789.28,16,74,0.216,1.295,none,37.06
2026-04-30 14:19:02,25787.48,16,74,0.216,1.295,none,37.63
2026-04-30 14:19:04,25788.68,16,74,0.216,1.295,none,36.43
2026-04-30 14:19:08,25790.57,16,74,0.216,1.295,none,37.07
2026-04-30 14:19:10,25791.0,16,74,0.216,1.295,none,37.62
2026-04-30 14:19:14,25790.82,16,74,0.216,1.295,none,37.9
2026-04-30 14:19:16,25788.24,16,74,0.216,1.295,none,37.78
2026-04-30 14:19:20,25791.04,16,74,0.216,1.295,none,36.71
2026-04-30 14:19:22,25787.76,16,74,0.216,1.295,none,37.93
2026-04-30 14:19:26,25786.16,16,74,0.216,1.295,none,36.53
2026-04-30 14:19:28,25787.67,16,74,0.216,1.295,none,35.94
2026-04-30 14:19:32,25789.02,16,74,0.216,1.295,none,36.5
2026-04-30 14:19:34,25791.54,16,74,0.216,1.295,none,37.01
2026-04-30 14:19:38,25792.88,16,74,0.216,1.295,none,38.25
2026-04-30 14:19:42,25791.56,16,74,0.216,1.295,none,39.11
2026-04-30 14:19:44,25789.73,15,74,0.203,1.295,none,38.27
2026-04-30 14:19:48,25793.05,15,74,0.203,1.295,none,37.29
2026-04-30 14:19:50,25792.3,15,74,0.203,1.295,none,39.22
2026-04-30 14:19:54,25792.92,15,74,0.203,1.295,none,38.74
2026-04-30 14:19:56,25793.21,15,74,0.203,1.295,none,39.14
2026-04-30 14:20:00,25794.72,15,74,0.203,1.295,none,39.96
2026-04-30 14:20:02,25795.04,15,74,0.203,1.295,none,40.32
2026-04-30 14:20:06,25796.93,15,74,0.203,1.295,none,40.22
2026-04-30 14:20:08,25796.5,15,74,0.203,1.295,none,41.73
2026-04-30 14:20:12,25797.11,15,74,0.203,1.295,none,41.46
2026-04-30 14:20:14,25794.45,16,74,0.216,1.295,none,41.84
2026-04-30 14:20:18,25794.28,16,74,0.216,1.295,none,40.14
2026-04-30 14:20:22,25794.56,16,74,0.216,1.295,none,40.03
2026-04-30 14:20:24,25793.4,16,74,0.216,1.295,none,40.22
2026-04-30 14:20:28,25788.88,16,74,0.216,1.295,none,39.45
2026-04-30 14:20:30,25789.23,16,74,0.216,1.295,none,37.51
2026-04-30 14:20:34,25788.09,16,74,0.216,1.295,none,37.65
2026-04-30 14:20:36,25790.05,16,74,0.216,1.295,none,37.2
2026-04-30 14:20:40,25792.93,16,74,0.216,1.295,none,37.98
2026-04-30 14:20:42,25792.94,16,74,0.216,1.295,none,39.2
2026-04-30 14:20:44,25792.31,15,74,0.203,1.295,none,39.2
2026-04-30 14:20:48,25791.34,15,74,0.203,1.295,none,38.93
2026-04-30 14:20:52,25794.75,15,74,0.203,1.295,none,38.52
2026-04-30 14:20:54,25795.99,15,74,0.203,1.295,none,40.34
2026-04-30 14:20:58,25797.26,15,74,0.203,1.295,none,39.64
2026-04-30 14:21:00,25800.72,15,74,0.203,1.295,none,41.94
2026-04-30 14:21:04,25797.64,15,74,0.203,1.295,none,44.15
2026-04-30 14:21:06,25795.45,15,74,0.203,1.295,none,42.19
2026-04-30 14:21:10,25794.75,15,74,0.203,1.295,none,41.08
2026-04-30 14:21:12,25792.27,15,74,0.203,1.295,none,40.76
2026-04-30 14:21:16,25794.52,15,74,0.203,1.295,none,39.67
2026-04-30 14:21:20,25794.22,15,74,0.203,1.295,none,40.66
2026-04-30 14:21:22,25793.2,15,74,0.203,1.295,none,40.52
2026-04-30 14:21:26,25794.32,15,74,0.203,1.295,none,40.07
2026-04-30 14:21:28,25794.65,15,74,0.203,1.295,none,40.57
2026-04-30 14:21:30,25792.44,15,74,0.203,1.295,none,40.72
2026-04-30 14:21:34,25794.98,15,74,0.203,1.295,none,39.74
2026-04-30 14:21:38,25793.42,15,74,0.203,1.295,none,40.87
2026-04-30 14:21:40,25793.3,15,74,0.203,1.295,none,40.17
2026-04-30 14:21:44,25796.6,15,74,0.203,1.295,none,40.11
2026-04-30 14:21:46,25795.4,15,74,0.203,1.295,none,41.62
2026-04-30 14:21:50,25798.1,15,74,0.203,1.295,none,41.06
2026-04-30 14:21:52,25798.18,15,74,0.203,1.295,none,42.49
2026-04-30 14:21:56,25797.82,15,74,0.203,1.295,none,41.28
2026-04-30 14:21:58,25801.74,15,74,0.203,1.295,none,42.31
2026-04-30 14:22:02,25799.09,15,74,0.203,1.295,none,43.38
2026-04-30 14:22:04,25798.56,15,74,0.203,1.295,none,43.18
2026-04-30 14:22:08,25790.42,15,74,0.203,1.295,none,43.46
2026-04-30 14:22:10,25796.66,15,74,0.203,1.295,none,39.11
2026-04-30 14:22:14,25794.94,15,74,0.203,1.295,none,41.95
2026-04-30 14:22:16,25792.88,15,74,0.203,1.295,none,41.13
2026-04-30 14:22:20,25791.99,15,74,0.203,1.295,none,40.18
2026-04-30 14:22:24,25791.61,15,74,0.203,1.295,none,39.79
2026-04-30 14:22:26,25793.26,15,74,0.203,1.295,none,39.62
2026-04-30 14:22:30,25796.73,15,74,0.203,1.295,none,40.36
2026-04-30 14:22:32,25795.76,15,74,0.203,1.295,none,41.99
2026-04-30 14:22:36,25798.15,15,74,0.203,1.295,none,41.52
2026-04-30 14:22:38,25798.8,15,74,0.203,1.295,none,42.69
2026-04-30 14:22:42,25796.42,15,74,0.203,1.295,none,43.03
2026-04-30 14:22:44,25799.32,16,74,0.216,1.295,none,41.84
2026-04-30 14:22:46,25797.74,16,74,0.216,1.295,none,43.29
2026-04-30 14:22:50,25796.25,16,74,0.216,1.295,none,42.49
2026-04-30 14:22:54,25795.35,16,74,0.216,1.295,none,42.83
2026-04-30 14:22:56,25797.74,16,74,0.216,1.295,none,41.32
2026-04-30 14:23:00,25796.69,16,74,0.216,1.295,none,43.09
2026-04-30 14:23:02,25796.32,16,74,0.216,1.295,none,41.93
2026-04-30 14:23:06,25795.04,16,74,0.216,1.295,none,41.83
2026-04-30 14:23:08,25794.85,16,74,0.216,1.295,none,41.08
2026-04-30 14:23:12,25795.26,16,74,0.216,1.295,none,40.98
2026-04-30 14:23:16,25792.43,15,74,0.203,1.295,none,41.19
2026-04-30 14:23:18,25794.26,15,74,0.203,1.295,none,39.8
2026-04-30 14:23:20,25785.07,15,74,0.203,1.295,none,40.69
2026-04-30 14:23:24,25786.86,15,74,0.203,1.295,none,36.6
2026-04-30 14:23:26,25789.0,15,74,0.203,1.295,none,37.33
2026-04-30 14:23:30,25788.48,15,74,0.203,1.295,none,38.24
2026-04-30 14:23:34,25787.73,15,74,0.203,1.295,none,38.01
2026-04-30 14:23:36,25787.84,15,74,0.203,1.295,none,37.69
2026-04-30 14:23:40,25784.45,15,74,0.203,1.295,none,37.74
2026-04-30 14:23:42,25782.95,15,74,0.203,1.295,none,36.35
2026-04-30 14:23:46,25785.33,14,76,0.184,1.295,none,35.77
2026-04-30 14:23:48,25787.01,14,76,0.184,1.295,none,36.7
2026-04-30 14:23:52,25787.02,14,76,0.184,1.295,none,36.09
2026-04-30 14:23:54,25787.43,14,76,0.184,1.295,none,37.39
2026-04-30 14:23:58,25788.49,14,76,0.184,1.295,none,37.06
2026-04-30 14:24:02,25789.72,14,76,0.184,1.295,none,38.02
2026-04-30 14:24:04,25792.47,14,76,0.184,1.295,none,37.47
2026-04-30 14:24:06,25788.88,14,76,0.184,1.295,none,40.9
2026-04-30 14:24:10,25789.77,14,76,0.184,1.295,none,38.31
2026-04-30 14:24:12,25789.45,14,76,0.184,1.295,none,38.97
2026-04-30 14:24:16,25790.37,14,76,0.184,1.295,none,38.74
2026-04-30 14:24:20,25790.78,14,76,0.184,1.295,none,39.41
2026-04-30 14:24:22,25789.65,14,76,0.184,1.295,none,39.71
2026-04-30 14:24:26,25791.43,14,76,0.184,1.295,none,38.89
2026-04-30 14:24:28,25787.98,14,76,0.184,1.295,none,40.17
2026-04-30 14:24:32,25787.57,14,76,0.184,1.295,none,37.78
2026-04-30 14:24:34,25785.43,14,76,0.184,1.295,none,37.59
2026-04-30 14:24:36,25786.02,14,76,0.184,1.295,none,36.64
2026-04-30 14:24:40,25784.62,14,76,0.184,1.295,none,36.9
2026-04-30 14:24:42,25788.02,15,75,0.2,1.295,none,36.3
2026-04-30 14:24:46,25786.62,15,75,0.2,1.295,none,37.8
2026-04-30 14:24:50,25787.89,15,75,0.2,1.295,none,37.17
2026-04-30 14:24:52,25787.88,15,75,0.2,1.295,none,37.74
2026-04-30 14:24:56,25784.8,15,75,0.2,1.295,none,37.37
2026-04-30 14:24:58,25785.42,15,75,0.2,1.295,none,36.37
2026-04-30 14:25:02,25783.48,15,75,0.2,1.295,none,35.62
2026-04-30 14:25:06,25782.0,15,75,0.2,1.295,none,36.01
2026-04-30 14:25:08,25784.57,15,75,0.2,1.295,none,34.72
2026-04-30 14:25:12,25782.91,15,75,0.2,1.295,none,36.85
2026-04-30 14:25:14,25781.94,14,75,0.187,1.295,none,35.58
